gvkey,fyear,TFP
1133,1965,-.1795905
1133,1966,-.202953
1133,1969,-.5631633
1133,1970,-.538617
1133,1971,-.1712332
1133,1972,-.2250543
1134,1976,-.9129272
1134,1977,-.4803472
1135,1978,.2307453
1135,1979,.1617234
1135,1980,.233091
1135,1981,.3461642
1135,1982,.2524703
1135,1983,.0573926
1135,1984,.006738
1137,1978,-.5839117
1137,1979,-.365514
1137,1980,-.3221977
1137,1981,-.2712338
1137,1982,-.330941
1137,1983,-.4281669
1137,1984,-.1045517
1137,1985,.0881271
1137,1986,-.4399579
1137,1987,-.4368637
1137,1988,-.3483683
1137,1989,-.3069177
1137,1990,-.0723812
1137,1991,-.2634519
1137,1992,-.3831121
1137,1993,-.3506669
1137,1994,-.37716
1139,1976,-.5233985
1139,1977,-.5306715
1139,1978,-.5017189
1139,1979,-.4958388
1139,1980,-.6271394
1141,1976,-.4245647
1141,1977,-.4549134
1141,1978,-.5053096
1141,1979,-.5936478
1141,1980,-.5077388
1141,1981,-.7780775
1141,1982,-.3048359
1141,1983,-.4600621
1141,1984,-.4386273
1141,1985,-.3283292
1141,1986,-.3030373
1141,1987,-.3878142
1143,1985,-.3451322
1143,1986,-.3756305
1143,1987,-.0854219
1143,1988,-.1593098
1146,1974,-.8952643
1146,1975,-.2981437
1146,1976,-.4439838
1146,1977,-.2383596
1146,1978,-.9334713
1146,1979,-.9615781
1147,1977,-.2997226
1147,1978,-.3315291
1147,1979,-.3574425
1147,1980,-.3835801
1147,1981,-.360372
1147,1982,-.3643974
1147,1983,-.3429663
1147,1984,-.2320869
1147,1985,-.2621216
1147,1986,-.2762953
1150,1966,-.599209
1150,1967,-.3665561
1150,1971,-.4072297
1150,1972,-.2137686
1150,1973,-.0878237
1150,1974,-.0533848
1150,1975,-.3173013
1150,1976,-.1529621
1150,1977,-.1729204
1150,1978,-.0882351
1150,1981,-.2429797
1150,1982,-.1913893
1150,1983,.0023495
1151,1986,-.4314679
1151,1987,-.0666804
1151,1988,-.397659
1151,1989,-.2207017
1151,1990,-.2789413
1151,1991,-.5009621
1151,1992,-.4456676
1151,1993,-.4129153
1151,1994,-.3233354
1151,1995,-.2491235
1153,1971,-.1814965
1153,1972,-.2158924
1153,1973,-.2530313
1153,1974,-.2263782
1153,1975,-.3286551
1153,1976,-.3011254
1153,1977,-.3312
1153,1978,-.2351021
1153,1979,-.0214066
1153,1980,.1133758
1153,1981,.1411505
1154,1981,-.4072765
1154,1982,.1364667
1154,1983,.1020255
1154,1984,-.4174959
1154,1985,-.9769582
1154,1986,-.8954797
1154,1987,-.1642164
1154,1988,-.2302472
1154,1989,-.235911
1154,1990,-.0693374
1154,1991,-1.436311
1154,1992,-.592541
1154,1993,-.5312852
1154,1994,-.8858746
1154,1995,-.6384774
1154,1996,-1.231517
1154,1997,-.7504159
1154,1998,-.5853487
1154,1999,-.7306742
1154,2000,-.7194025
1154,2001,-.6559237
1154,2002,-.5919086
1155,1981,-.3392597
1155,1982,.1152202
1155,1983,-.1033677
1155,1984,-.217151
1155,1985,-.7695966
1155,1986,-.4575802
1155,1987,-.6647197
1155,1988,-.349074
1155,1989,-.6181028
1155,1990,-.6703902
1155,1991,-.9468169
1156,1971,-1.40307
1156,1972,-.9997377
1156,1973,-.6449006
1156,1974,-.616035
1157,1963,-.0500133
1157,1964,-.1709626
1157,1965,-.2709444
1157,1966,-.2741471
1157,1967,-.6270598
1157,1968,-.4310682
1157,1969,-.4814379
1157,1970,-.3777927
1157,1971,-.3461432
1159,1969,-.1235714
1159,1970,-.0492709
1159,1971,-1.445427
1159,1972,-.399364
1159,1973,-.2883634
1159,1974,-.2940018
1159,1975,-.3321811
1159,1976,-1.621747
1159,1977,-.5790761
1159,1978,-.3982458
1159,1979,-.696325
1159,1980,-.4272269
1159,1981,-.5397933
1159,1982,-.492814
1159,1983,-.4452772
1159,1984,-.4151244
1159,1985,-.5246015
1161,1975,-.1768188
1161,1976,-.0276028
1161,1977,-.1007126
1161,1978,-.0561743
1161,1979,-.0161655
1161,1980,-.0902686
1161,1981,-.2651442
1161,1982,-.1786222
1161,1983,.082096
1161,1984,.1868995
1161,1985,-.3920957
1161,1986,-.3151416
1161,1987,-.2329986
1161,1988,-.2475504
1161,1989,-.2813722
1161,1990,-.5485974
1161,1991,-.1514226
1161,1992,.0224294
1161,1993,-.0061159
1161,1994,.2094469
1161,1995,-.0351743
1161,1996,-.7966319
1161,1997,-.5138522
1161,1998,-.4274465
1161,1999,-.6529639
1161,2000,.2219113
1161,2001,.0146207
1161,2002,-1.160343
1161,2003,-.1108692
1161,2004,.0717114
1161,2005,.2467379
1161,2006,.044289
1161,2007,-.9083135
1161,2008,-.7428096
1161,2009,-.3085788
1161,2010,-.3064328
1161,2011,.0160698
1161,2012,-.4487849
1161,2013,-.4708957
1161,2014,-.4613304
1161,2015,-1.627019
1161,2016,-1.061199
1162,1977,-.2394041
1162,1978,-.5071773
1162,1979,-.3672792
1162,1980,-.5243336
1162,1981,-.4149787
1162,1982,-.5281974
1162,1983,-.5017676
1162,1984,-.5183546
1164,1977,-1.205489
1164,1978,-1.31274
1164,1979,-.9795524
1164,1980,-1.005317
1164,1981,-.7426265
1164,1982,-.9433779
1164,1988,-.7423656
1164,1989,.4421561
1164,1990,.2950846
1164,1991,.248045
1164,1992,.3710586
1164,1993,.1408521
1164,1994,-.0218072
1164,1995,.5995858
1164,1996,.3538178
1164,1997,.3497936
1164,2001,.4578145
1164,2002,-.3274708
1165,1983,-.3728354
1165,1984,-.4342097
1165,1985,-.431177
1165,1986,-.532314
1165,1987,-.6353839
1165,1988,-.972024
1165,1989,-1.182494
1165,1990,-1.126061
1165,1991,-1.032208
1165,1992,-1.039298
1165,1993,-1.008839
1165,1994,-1.150774
1166,1984,-.1716757
1166,1985,-.5905614
1166,1986,-1.002727
1166,1987,-.8321349
1166,1988,-.2635696
1166,1989,-.330257
1166,1990,-.522015
1166,1991,-.2447207
1166,1992,-.7455844
1166,1993,-.4394029
1166,1994,-.5147638
1166,1995,-.3740954
1166,1996,-.4464714
1166,1997,-.4691724
1166,1998,-.2986988
1166,1999,-.1059432
1166,2000,.0455412
1166,2001,-.0813056
1166,2002,-.0988583
1166,2003,-.1354197
1166,2004,-.310737
1166,2005,-.4938663
1166,2006,-.4476301
1166,2007,-.3164455
1166,2008,-.2619038
1166,2009,-.1466268
1166,2010,-.4098922
1166,2011,-.4512887
1166,2012,-.3770526
1166,2013,-.2940063
1166,2014,.1269887
1166,2015,.2610707
1166,2016,.0622038
1168,1985,-.5290549
1168,1986,-.5905932
1168,1987,-1.144109
1169,1987,-1.712517
1171,1987,-.0584529
1171,1988,.0630186
1171,1989,-.012689
1171,1990,-.0175708
1171,1991,-.1133865
1173,1976,-.5416693
1173,1977,-.7752181
1173,1978,-.6112801
1173,1979,-.5674118
1173,1980,-.6719898
1173,1981,-.6354683
1173,1982,-.9902377
1173,1983,-.7159589
1173,1984,-.6416869
1173,1985,-.7527567
1173,1986,-.7663621
1173,1987,-.68759
1173,1988,-.7591056
1173,1989,-.5785785
1173,1990,-.4003149
1173,1991,-.3569481
1173,1992,-.3922205
1173,1993,-.4927441
1173,1994,-.585903
1173,1995,-.9606393
1173,1996,-.5695715
1173,1997,-.5334613
1173,1998,-.538359
1173,1999,-.5414988
1173,2000,-.6450368
1173,2001,-.4591441
1173,2002,-.6955187
1173,2003,-.6922497
1173,2004,-.9596431
1173,2005,-.8030375
1173,2006,-.9249513
1173,2007,-1.436995
1173,2008,-1.93176
1173,2009,-.5155419
1173,2010,-.7617989
1173,2011,-.9552591
1173,2012,-.8257015
1174,1968,-.3681887
1174,1971,-.5762171
1174,1972,-.3253399
1174,1973,-.3962774
1174,1974,-.4817778
1174,1975,-.4103375
1174,1976,-.4591467
1174,1977,-.4418779
1174,1978,-.4520786
1175,1970,-.2740417
1175,1971,-.2652993
1180,1971,-.228577
1180,1972,-.2831764
1180,1973,-.2442076
1180,1974,-.3811989
1180,1975,-.3077025
1180,1976,-.3732659
1180,1977,-.2919016
1180,1978,-.4686658
1180,1979,-.4714812
1180,1980,-.4176472
1180,1981,-.3794105
1180,1982,-.2798419
1180,1983,-.3667267
1181,1976,-.5662825
1181,1977,-.3772287
1181,1978,-.2758777
1181,1979,-.1589156
1181,1980,-.2946478
1181,1981,-.3643119
1181,1982,-.238691
1181,1983,-.3003007
1181,1984,-.2732616
1181,1985,-.3113092
1181,1986,-.2449824
1181,1987,-.1576225
1181,1988,-.2080032
1181,1989,-.2568775
1181,1990,-.3735256
1181,1991,-.5194383
1181,1992,-.4379425
1182,1973,-.2631826
1182,1974,-.2754833
1182,1975,-.3663629
1182,1976,-.3985844
1182,1977,-.3863578
1182,1978,-.3953771
1182,1979,-.4273603
1182,1980,-.5712594
1182,1981,-.6612512
1182,1982,-.5910831
1182,1983,-.4551496
1182,1984,-.4815242
1183,1985,-.101568
1183,1986,.0590495
1183,1987,-.0512479
1183,1988,.0987911
1183,1990,-.191567
1183,1991,-.153859
1183,1992,-.128325
1183,1993,-.0381529
1183,1994,.1011025
1183,1995,.4821524
1183,1996,.793641
1186,2005,.1748846
1186,2006,.7098632
1186,2007,.2025405
1186,2008,-.4535707
1186,2009,-.4649346
1186,2010,-.1469595
1186,2012,.0863606
1186,2013,.0086421
1186,2014,.7690492
1186,2015,.6041963
1186,2016,.2603549
1190,1977,-.6215437
1190,1978,-.6759064
1190,1979,-.519976
1191,1978,-.3009714
1191,1979,-.313016
1191,1980,-.4236111
1193,1977,-.5490658
1193,1978,-.4267175
1193,1979,-.4206455
1193,1980,-.0772601
1193,1983,-.3886666
1193,1984,-.3399636
1193,1985,-.3636824
1193,1986,-.5608309
1193,1987,-.4852749
1193,1988,-.605476
1193,1989,-.4625728
1193,1990,-.5532102
1193,1991,-.5353822
1193,1992,-.5263014
1193,1993,-.7169057
1193,1994,-.7236646
1193,1995,-.7598304
1193,1996,-.7564909
1193,1997,-.6661026
1193,1998,-.625945
1193,1999,-.7333614
1193,2000,-.8344542
1193,2001,-.7032272
1193,2002,-.9850399
1195,1977,-1.008776
1195,1978,-.8582374
1195,1979,-.7632139
1195,1980,-.8156092
1195,1981,-.749879
1196,1971,-.2616996
1196,1972,-.2852775
1196,1973,-.2321205
1196,1974,-.2320871
1196,1975,-.2878937
1197,1970,.0178051
1197,1971,-.0679381
1197,1972,-.2484047
1197,1973,-.3750749
1197,1974,-.3810431
1197,1975,-.5098667
1197,1976,-.5471448
1197,1977,-.5765214
1197,1978,-.8351005
1197,1979,-.4633074
1197,1980,-.484722
1197,1981,-.7960435
1197,1982,-.9108012
1197,1983,-.7040543
1197,1984,-.7546497
1197,1985,-.6506932
1197,1986,-.6808632
1197,1987,-.6220505
1197,1988,-.455195
1197,1989,-.6144984
1197,1990,-.4642919
1197,1991,-.3492749
1197,1992,-.3992869
1200,1970,-.2438456
1200,1971,-.7040842
1200,1972,-.1833178
1201,1984,-.2185965
1201,1985,-.0717521
1201,1986,.0684106
1201,1987,.2023426
1202,1982,-1.370377
1203,1977,-.08255
1203,1978,-.1901063
1203,1979,-.137795
1203,1980,-.1471434
1203,1981,-.1510888
1203,1982,-.0513516
1203,1983,-.5255665
1203,1984,-.3334227
1203,1985,-.3422113
1203,1986,-.333752
1203,1987,-.2496752
1203,1988,-.1977819
1203,1989,-.1375044
1203,1990,-.0928006
1203,1991,-.1710764
1203,1992,-.1216761
1203,1993,-.2116345
1203,1994,-.2537189
1203,1995,-.2332056
1203,1996,-.1420937
1203,1997,-.2000737
1203,1998,-.1695532
1204,1978,.0490093
1204,1979,.0602328
1204,1980,.0381461
1204,1981,-.4352548
1204,1982,-1.638082
1206,1969,-.4443517
1206,1970,-1.153959
1206,1971,-.5554885
1206,1972,-.6084021
1206,1973,-.5406678
1207,1972,-.3216998
1207,1973,-.5628892
1208,1984,-.1786101
1208,1985,-.6032826
1208,1986,-.3841073
1208,1987,-.3602027
1208,1988,-.3119021
1208,1989,-.2649665
1208,1990,-.1398941
1209,1963,-.1914477
1209,1964,-.2212044
1209,1965,-.2313722
1209,1966,-.1898924
1209,1967,-.156362
1209,1968,-.2596529
1209,1969,-.1973665
1209,1970,-.2090882
1209,1971,-.2576092
1209,1972,-.2251348
1209,1973,-.2332247
1209,1974,-.174545
1209,1975,-.0963204
1209,1976,-.1012398
1209,1977,-.0109885
1209,1978,-.039279
1209,1979,-.0527892
1209,1980,-.1196744
1209,1981,-.1343923
1209,1982,-.0991457
1209,1983,-.0546632
1209,1984,-.1427922
1209,1985,-.1723861
1209,1986,-.0859
1209,1987,.0720093
1209,1988,-.1415974
1209,1989,-.2166253
1209,1990,-.2091118
1209,1991,-.2673609
1209,1992,-.2281817
1209,1993,.0402932
1209,1994,-.004646
1209,1995,.044676
1209,1996,-.054615
1209,1997,-.099957
1209,1998,-.0155977
1209,1999,-.1292912
1209,2000,-.1542846
1209,2001,-.0202545
1209,2002,-.0685562
1209,2003,-.1578296
1209,2004,-.1828635
1209,2005,-.1713637
1209,2006,-.1858034
1209,2007,-.0825951
1209,2008,-.0631539
1209,2009,-.0170585
1209,2010,-.0793345
1209,2011,-.195842
1209,2012,-.2511296
1209,2013,.0327998
1209,2014,-.1453076
1209,2015,.1219789
1209,2016,.1735137
1210,1988,-.3825369
1210,1989,.2423459
1210,1990,.3928212
1210,1991,.288113
1210,1992,.3428284
1210,1993,.0379315
1210,1994,-.0636867
1210,1995,-.2235214
1210,1996,-.1281907
1210,1997,-.0469132
1210,1998,-.3125512
1210,1999,-.2232936
1210,2000,-.108905
1210,2001,.0779498
1210,2004,-.0946952
1210,2005,-.1607587
1210,2006,-.2426606
1210,2007,-.1070505
1210,2008,.162052
1210,2009,-.0967008
1210,2010,-.3165043
1210,2011,-.2562286
1210,2012,-.2060787
1210,2013,-.313519
1210,2014,-.305708
1210,2015,-.1770498
1210,2016,-.3430922
1211,1963,-.6229141
1211,1966,-.6278864
1212,1977,.0034129
1212,1978,.0511263
1212,1979,.2313433
1212,1980,.3955496
1212,1981,.1750879
1212,1982,.2314877
1212,1983,-.0181484
1212,1984,-.0837988
1212,1985,-.3116612
1212,1986,-.2156237
1212,1987,-.1235799
1212,1988,.0594009
1212,1989,-.3506539
1212,1990,-.3022434
1213,1971,-.0622601
1213,1972,-.1421508
1213,1973,-.0808649
1213,1974,-.089355
1213,1975,.0170435
1213,1976,-.0120943
1213,1977,.0314232
1213,1978,.0754234
1213,1979,.2849774
1213,1980,.1726257
1213,1981,-.1009548
1213,1982,.0508193
1213,1983,-.0197007
1213,1984,-.1120942
1213,1985,-.1584046
1213,1986,.0032427
1213,1987,-.1147018
1213,1988,-.0611026
1213,1989,.0253301
1213,1990,.2264823
1213,1991,.1032527
1213,1992,.0009563
1213,1993,-.1588571
1213,1994,-.2163049
1213,1995,-.3529795
1213,1996,-.1783884
1213,1997,-.0227537
1213,1998,-.0698043
1213,1999,-.1285046
1213,2000,-.2319617
1213,2001,-.0677643
1213,2002,-.0822183
1214,1985,-.2418384
1214,1986,-.3103753
1215,1963,-.2035444
1215,1964,-.2831134
1215,1965,-.264013
1215,1966,-.2097276
1215,1967,-.1994374
1215,1968,-.3723836
1215,1969,-.2968372
1215,1970,-.3111012
1215,1971,-.3604637
1215,1972,-.4445274
1215,1973,-.4380642
1215,1974,-.2755906
1215,1975,-.2551957
1215,1976,-.2615274
1215,1977,-.192977
1216,1978,-.2844124
1216,1979,-.4828935
1216,1980,-.4232022
1216,1981,-.7530915
1216,1986,-.8496311
1216,1987,-.6615621
1217,1977,-.876653
1217,1978,-.1864463
1217,1979,.0188006
1217,1980,-1.193187
1218,1967,-.3033867
1218,1971,-.3415954
1218,1972,-.2448641
1218,1973,-.1884989
1218,1974,-.1631038
1218,1975,-.2256591
1219,1970,-.3665397
1219,1971,-.1933243
1219,1972,-.0840079
1219,1973,-.0462623
1220,1965,-.1707657
1220,1966,-.064709
1220,1967,.0689001
1220,1968,-.1289127
1220,1972,-.4326991
1220,1973,-.2502474
1220,1974,.1101189
1221,1963,-.3141412
1221,1964,-.341365
1221,1965,-.3463966
1221,1966,-.2698549
1221,1967,-.3823939
1221,1968,-.3177998
1221,1969,-.3564247
1221,1970,-.2861703
1221,1971,-.3693659
1221,1972,-.5158693
1221,1973,-.4847527
1221,1974,-.6422402
1221,1975,-.6786736
1221,1976,-.7583323
1221,1977,-.5899424
1221,1978,-.6006219
1221,1979,-.5317236
1221,1980,-.6283789
1221,1981,-.5398
1223,1972,-.103106
1223,1973,-.1552037
1223,1974,-.4505885
1223,1975,-.4009405
1223,1976,-.1825463
1223,1977,-.0174138
1223,1978,.0125987
1223,1979,.2024463
1223,1980,-.0727677
1223,1981,-.1996199
1223,1982,-.1474545
1223,1983,-.2687424
1226,1984,-1.087972
1226,1985,-1.66614
1230,1971,-1.387717
1230,1972,-.9720141
1230,1973,-.6142723
1230,1974,-.1917336
1230,1975,-.0551639
1230,1976,-.1894843
1230,1977,-.1099954
1230,1978,-.1165473
1230,1979,-.1964647
1230,1980,-.0726394
1230,1981,.0774271
1230,1982,.2536229
1230,1983,.1208264
1230,1984,-.0091418
1230,1985,-.0701198
1230,1986,-.0133846
1230,1987,-.135746
1230,1988,.0991424
1230,1989,.0693243
1230,1990,.063685
1230,1991,-.0408136
1230,1992,-.4659755
1230,1993,-.4325112
1230,1994,-.2320605
1230,1995,-.3285492
1230,1996,-.2059008
1230,1997,-.1367043
1230,1998,-.1007059
1230,1999,-.0263637
1230,2000,-.2851072
1230,2001,-.1865021
1230,2002,-.2698489
1230,2003,-.2620025
1230,2004,-.3206863
1230,2005,-.4598976
1230,2006,-.4011888
1230,2007,-.2389101
1230,2008,-.4818664
1230,2009,-.1440515
1230,2010,-.1014534
1230,2011,-.0208453
1230,2012,.0434058
1230,2013,.0326961
1230,2014,.1783718
1230,2015,.2060775
1230,2016,.2130928
1231,1983,-1.492012
1231,1984,-1.539026
1231,1988,-2.213301
1231,1989,-1.749072
1232,1977,.0478988
1232,1978,-.2234896
1234,1995,-.20242
1234,1996,-.3959932
1234,1997,-.8434834
1234,1998,-.5420495
1234,1999,-.5082046
1234,2000,-.5375093
1234,2001,-.3999304
1234,2002,-.4926578
1234,2003,-.5548829
1234,2004,-.5407805
1234,2005,-.4561232
1234,2006,-.3671324
1234,2007,-.3503512
1234,2008,-.1930885
1234,2009,-.2325304
1234,2010,-.1824276
1234,2011,-.0906856
1234,2012,-.2012994
1234,2013,-.12755
1234,2014,-.0320011
1234,2015,-.0177587
1234,2016,-.1201418
1235,1971,-.7072021
1235,1972,-.6296743
1235,1973,-.6531239
1235,1974,-.6697501
1235,1975,-.7025948
1235,1976,-.6374469
1235,1977,-.5502753
1235,1978,-.5830007
1235,1979,-.5271535
1235,1980,-.6992495
1235,1981,-.6852081
1235,1982,-.6448199
1235,1983,-.6077054
1235,1984,-.7607803
1235,1985,-.8537442
1235,1986,-.8264703
1235,1987,-.7399098
1235,1988,-.7458262
1235,1989,-.6585994
1235,1990,-.6862864
1235,1991,-.7208258
1235,1992,-.5522989
1235,1993,-.5128425
1235,1994,-.5308046
1235,1995,-.7093881
1235,1996,-.6293226
1235,1997,-.589047
1235,1998,-.1748056
1236,1974,.083657
1236,1975,-.3660269
1236,1976,-.2606645
1236,1977,-.2603174
1236,1978,-.2723764
1236,1979,-.2317496
1236,1980,-.138474
1236,1981,-.2722546
1236,1982,-.2257376
1237,1971,-1.544466
1239,1963,.0534666
1239,1964,-.0849153
1239,1965,-.585537
1239,1966,-.1873026
1239,1967,-.1537195
1239,1968,-.2085426
1239,1969,-.1498656
1239,1970,-.1019486
1239,1971,-.3171485
1239,1972,-.3485011
1239,1973,-.3385004
1239,1974,-.6177139
1239,1975,-.6784939
1239,1976,-.6858056
1239,1977,-.6698349
1239,1978,-.5224115
1239,1979,-.469965
1239,1980,-.4491073
1239,1981,-.3790012
1239,1982,-.3235082
1239,1983,-.5644584
1239,1984,-.4839091
1239,1985,-.408916
1239,1986,-.3850479
1239,1987,-.3905617
1239,1988,-.2390662
1239,1989,-.2511457
1239,1990,-.366042
1239,1991,-.5102547
1239,1992,-.4636116
1239,1993,-.429709
1239,1994,-.4534951
1239,1995,-.3333638
1239,1996,-.3971559
1239,1997,-.2197551
1239,1998,-.2442009
1239,1999,-.3521928
1239,2000,-.3685886
1239,2001,-.339466
1239,2002,-.2964344
1239,2003,-.4135264
1239,2004,-.4785755
1239,2005,-.3540283
1239,2006,.1556077
1239,2007,-.6477343
1239,2008,-.2673732
1239,2009,-.1995384
1239,2010,-.0959283
1240,1967,-.1859458
1240,1968,-.2397505
1240,1969,-.2293227
1240,1970,-.207989
1240,1971,-.1738025
1240,1974,-.1521917
1240,1975,-.1699187
1240,1976,-.1442115
1240,1977,-.0047752
1240,1978,-.0956204
1240,1979,-.057318
1240,1980,-.0509158
1240,1981,-.0879068
1240,1982,-.0979896
1240,1983,-.1024384
1240,1984,-.1182328
1240,1985,-.1579441
1240,1986,-.1367123
1240,1987,-.1150506
1240,1988,-.1336211
1240,1989,-.1477211
1240,1990,-.1834141
1240,1991,-.1937413
1240,1992,-.1400758
1240,1993,-.0892409
1240,1994,-.1099582
1240,1995,-.0918149
1240,1996,-.1127987
1240,1997,-.1094074
1240,1998,-.0859093
1240,1999,.0428904
1240,2000,-.0818422
1240,2001,-.084103
1240,2002,-.1198366
1240,2003,-.2255119
1240,2004,-.1834565
1240,2005,-.2393808
1243,1963,-.2108143
1243,1964,-.338893
1243,1965,-.3577231
1243,1966,-.4087124
1243,1967,-.3386672
1243,1968,-.3512912
1243,1969,-.3209523
1243,1970,-.168286
1243,1971,-.0937035
1243,1972,-.4174651
1243,1973,-.4709069
1243,1974,-.3700401
1243,1975,-.4315308
1243,1976,-.3218247
1243,1977,-.0779004
1243,1978,-.0492082
1243,1979,-.015284
1243,1980,.0309253
1243,1981,-.1982644
1243,1982,-.2544519
1243,1983,-.2288553
1243,1984,-.2327078
1243,1985,-.3195533
1243,1986,-.1810188
1243,1987,-.1184569
1243,1988,.0310134
1243,1989,-.1405082
1243,1990,-.44453
1243,1991,-.4476065
1243,1992,-.5025225
1243,1993,-.4356839
1243,1994,-.3906082
1243,1995,-.1691678
1243,1996,-.3697209
1243,1997,-.3731436
1243,1998,-.3878504
1243,1999,-.2568219
1243,2000,-.319698
1243,2001,-.120877
1243,2002,-.0069308
1243,2003,-.1637337
1243,2004,-.2591422
1243,2005,-.4218169
1243,2006,-.2832724
1245,1987,-.0063808
1245,1988,-.0990885
1245,1989,-.1841465
1245,1990,-.0572643
1245,1991,-.1013703
1245,1992,-.1331072
1245,1993,-.1893316
1245,1994,-.0717193
1246,1970,-.1748666
1246,1971,-.3033978
1246,1972,-.3543082
1246,1973,-.1838824
1246,1974,-.2140883
1246,1975,-.2091101
1246,1976,-.2249876
1246,1977,-.3465982
1246,1978,-.2909257
1246,1979,-.1842804
1246,1980,-.1371869
1246,1981,-.2483806
1246,1982,.2424233
1246,1983,-.154963
1246,1984,-.1754472
1246,1985,-.2332943
1246,1986,-.2107782
1246,1987,-.3974107
1246,1988,-.3598125
1246,1989,-.263531
1246,1990,-.2082916
1246,1991,-.2662005
1246,1992,-.3546445
1246,1993,-.3081123
1246,1994,-.1266421
1246,1995,-.1602569
1246,1996,-.1795845
1246,1997,-.1286864
1246,1998,-.3011002
1246,1999,-.2188565
1246,2000,-.1801806
1246,2001,-.2173771
1246,2002,-.2697061
1246,2003,-.2916373
1246,2004,-.4092726
1246,2005,-.4469059
1246,2006,-.4287163
1246,2007,-.4010268
1247,1969,-.4448906
1247,1972,-.3052912
1247,1973,-.2936068
1247,1974,-.2697582
1247,1975,-.1221977
1247,1976,-.5142428
1247,1977,-.6683391
1247,1978,-.7189516
1247,1979,-.6883294
1247,1980,-.5967855
1248,1971,-.2570009
1248,1972,-.1508132
1248,1973,-.1223722
1248,1974,-.1938447
1248,1975,-.173666
1248,1976,-.2610298
1250,1980,-.1867621
1250,1981,-.2559577
1250,1982,-.0845997
1250,1985,-.0961003
1250,1986,-.0981491
1250,1987,-.2299769
1250,1988,-.4176462
1250,1989,-.2825894
1250,1990,-.4279762
1250,1991,-.5642576
1250,1992,-.9338303
1250,1993,-1.248475
1251,1977,-.5651441
1251,1978,-.4984135
1251,1979,-.5549151
1251,1980,-1.073316
1251,1981,-.8509195
1251,1982,-.7743691
1251,1983,-.6299595
1251,1984,-.8286732
1251,1985,-.9915938
1252,1973,.0122025
1252,1974,.2778672
1254,1972,-.2877555
1254,1973,.0205243
1254,1974,.5540621
1254,1975,-.3082487
1254,1976,-.220755
1254,1977,-.3044248
1254,1978,-.3987419
1254,1979,-.3160497
1254,1980,-.0066792
1254,1981,-.8583351
1254,1982,-.3268689
1254,1983,-.5630733
1254,1984,-.3597007
1254,1985,-.3012172
1254,1986,-.2710004
1254,1987,.1821221
1254,1988,.1432124
1254,1989,-.2053521
1254,1990,-.1329528
1254,1991,-.0393257
1254,1992,-.062543
1254,1993,-.1177638
1254,1994,-.1043793
1254,1995,-.2501688
1254,1996,-.1557658
1254,1997,-.1538197
1254,1998,-.06585
1254,1999,.0812541
1254,2000,.0129702
1254,2001,-.2141511
1254,2002,-.2408211
1254,2003,-.0634077
1254,2004,.1644929
1254,2005,-.0307542
1254,2006,-.2201868
1254,2007,-.1256668
1254,2008,-.0019538
1254,2009,-.4067929
1254,2010,-.1460907
1254,2011,-.1004826
1254,2012,.0732475
1254,2013,.130136
1254,2014,.19261
1254,2015,.246505
1254,2016,.0755364
1260,1992,-1.006405
1260,1994,-1.107195
1260,1995,-.3063724
1260,1996,-.3483879
1264,1980,-.5212949
1264,1981,-.4649646
1264,1982,-.270567
1264,1983,-.1631069
